safegraph_place_id,location_name,brands,top_category,sub_category,naics_code,latitude,longitude,city,region
sg:c5eece2b7c91477388a0d11e86b054c2,International Decision Systems,,Electronics and Appliance Stores,Electronics Stores,"443142",44.976919,-93.267565,Minneapolis,MN
sg:d4fcd89b699d40209b3b4cb9711325b4,Eyebobs,,Health and Personal Care Stores,Optical Goods Stores,"446130",44.980476,-93.298759,Minneapolis,MN
sg:d5edeb9dd59d4aad9f08771796277bf4,Manning's Service,,Gasoline Stations,Gasoline Stations with Convenience Stores,"447110",44.98775,-93.2185,Minneapolis,MN
sg:e2d123dcb0dc40ee9dbde4326acadf55,LynLake Business District,,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,"452319",44.948829,-93.288463,Minneapolis,MN
sg:27648f4120cf453f843db775fa7dda77,State Farm,State Farm,"Agencies, Brokerages, and Other Insurance Related Activities",Insurance Agencies and Brokerages,"524210",44.901442,-93.318282,Minneapolis,MN
sg:8848d22a3dcd4c9c986fb82a9a25c4b8,Healing Energy Arts Center,,Offices of Other Health Practitioners,Offices of Mental Health Practitioners (except Physicians),"621330",44.960742,-93.283256,Minneapolis,MN
sg:b25abe836f124e148484a5c3d00e2ea6,ITT Technical Institute,,"Colleges, Universities, and Professional Schools","Colleges, Universities, and Professional Schools","611310",44.975661,-93.23738,Minneapolis,MN
sg:1e486712df8a4e379b7b158c019bb7ee,Chicago Avenue Fire Arts Center,,Other Miscellaneous Store Retailers,Art Dealers,"453920",44.934468,-93.262122,Minneapolis,MN
sg:2e0165df13f94a7cb9528d57d853e163,T-Mobile,T-Mobile,Wired and Wireless Telecommunications Carriers,Wireless Telecommunications Carriers (except Satellite),"517312",44.948161,-93.294697,Minneapolis,MN
sg:41c49d30b5284f3191a32378a262bc90,Mead Hall Games & Comics,,Book Stores and News Dealers,Book Stores,"451211",44.967867,-93.279089,Minneapolis,MN
sg:c9d3a3e5c6614004ad36ab7fdf18edb6,Tran Phuc Vinh MD,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"621111",44.934073,-93.212373,Minneapolis,MN
sg:fd8d3972cbf54b9c9386fe6ff5948f80,Cylinder Head Service,,Automotive Repair and Maintenance,General Automotive Repair,"811111",44.957143,-93.23964,Minneapolis,MN
sg:31cea445ca4f4c5583f83f4321cd7c23,Julia Moss Designs,,"General Merchandise Stores, including Warehouse Clubs and Supercenters",All Other General Merchandise Stores,"452319",44.956977,-93.295982,Minneapolis,MN
sg:3b5c0c8f06b84223b96f7b71c2a45dec,Milkweed Editions Books,,Book Stores and News Dealers,Book Stores,"451211",44.975425,-93.254168,Minneapolis,MN
sg:42baba44839f4c4ead7a00dd9338ecf6,Painter Park,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,"712190",44.942142,-93.287482,Minneapolis,MN
sg:48d27284c71147a48fd0cdca83df8914,Preston Frank S MD,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"621111",44.934076,-93.212382,Minneapolis,MN
sg:783a3b7c54844406a42045598f226461,United States Postal Service (USPS),United States Postal Service (USPS),Postal Service,Postal Service,"491110",44.9781,-93.263381,Minneapolis,MN
sg:b874f4116d504006921c7120a484d879,TCF Bank Stadium,,Spectator Sports,Sports Teams and Clubs,"711211",44.976957,-93.224204,Minneapolis,MN
sg:ee74f99517f84e1b8102f144f90cbcaa,Nokomis Pet Clinic,,"Other Professional, Scientific, and Technical Services",Veterinary Services,"541940",44.926743,-93.23009,Minneapolis,MN
sg:243a4b188876454f9ab1229d7bfeaa7a,DaVita,DaVita,Outpatient Care Centers,Kidney Dialysis Centers,"621492",44.937379,-93.287729,Minneapolis,MN
sg:e9cd19908b4c4169969573ea3e8c5ddf,Slam Academy,,"Sporting Goods, Hobby, and Musical Instrument Stores",Musical Instrument and Supplies Stores,"451140",45.003523,-93.250015,Minneapolis,MN
sg:fb4b4e7808d44d49a90e895feeb536f8,Werner Robert MD,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"621111",44.970878,-93.259567,Minneapolis,MN
sg:8e0815233f2c4a83bb0bcc3f0da4d41f,Leamington Parking Ramp,,Other Personal Services,Parking Lots and Garages,"812930",44.972022,-93.271645,Minneapolis,MN
sg:bea046eae0f740f492c9b17a817ef947,Raising Cane's,Raising Cane's,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.979051,-93.234846,Minneapolis,MN
sg:dff71bc65a9b401a84568f8bad1e078d,Mcathcart,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"621111",44.919857,-93.279624,Minneapolis,MN
sg:ddb4d255b594482786dd13ca1f8393d0,Angry Catfish Bicycle Shop & Coffee Bar,,Furniture Stores,Furniture Stores,"442110",44.926489,-93.232493,Minneapolis,MN
sg:0125a35f9371465aaf507069dbcc052f,James Allen,,"Sporting Goods, Hobby, and Musical Instrument Stores",Musical Instrument and Supplies Stores,"451140",44.979565,-93.26045,Minneapolis,MN
sg:85b192e37ae6427a9826e6222d33aa28,Hall International,,Elementary and Secondary Schools,Elementary and Secondary Schools,"611110",44.996014,-93.289879,Minneapolis,MN
sg:ea3ca6c2fac743d4b81dcf24dde181b4,Uptown Cleaners,,Drycleaning and Laundry Services,Drycleaning and Laundry Services (except Coin-Operated),"812320",44.948588,-93.302831,Minneapolis,MN
sg:7defa2f6f75d418985e3963e8a546c52,Minneapolis Insurance Specialists Team,,"Agencies, Brokerages, and Other Insurance Related Activities",Insurance Agencies and Brokerages,"524210",44.984621,-93.274395,Minneapolis,MN
sg:3c99afdcb861445c93e2ddb997fc59f0,Laughing Waters Studio,,"Sporting Goods, Hobby, and Musical Instrument Stores",Musical Instrument and Supplies Stores,"451140",44.916649,-93.218319,Minneapolis,MN
sg:6c61779fbf2b4747bedd9436b4b7c2b8,Urban League Academy High,,Elementary and Secondary Schools,Elementary and Secondary Schools,"611110",44.960571,-93.279288,Minneapolis,MN
sg:48790308824e45fe9d0db451730bd68b,Pearle Vision,Pearle Vision,Health and Personal Care Stores,Optical Goods Stores,"446130",44.947979,-93.278182,Minneapolis,MN
sg:65cfb46855184158b9e9a3d197f10808,Nuna Childcare Center Inc,,Child Day Care Services,Child Day Care Services,"624410",44.948601,-93.283804,Minneapolis,MN
sg:65b7bcaac92142b7aeae737cf3142bb4,Changs Garden Chinese,,,,,44.947126,-93.277186,Minneapolis,MN
sg:8e6d2503ebbc4ebaaa0715de3f4b445c,Bus Stop Burgers & Brewhouse,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.976137,-93.260625,Minneapolis,MN
sg:c9f2e4e24a644c46b1436a4c2a7c796a,Prima,,,,,44.905931,-93.287906,Minneapolis,MN
sg:05e7c197d5b8438380508c980705bea4,Taco John's,Taco John's,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.976824,-93.269957,Minneapolis,MN
sg:3ab68e09a2e64fcfa6ba33dc8bc51fa0,Niles Boyce Fisk RE MAX Results,,Offices of Real Estate Agents and Brokers,Offices of Real Estate Agents and Brokers,"531210",44.972237,-93.285944,Minneapolis,MN
sg:56f48922d656438ea36fb1ba9db273b4,Sabathani Campus,,Elementary and Secondary Schools,Elementary and Secondary Schools,"611110",44.934462,-93.271926,Minneapolis,MN
sg:e5851444d7534e2abd0ad10e08122128,Ethique Nouveau,,"Office Supplies, Stationery, and Gift Stores","Gift, Novelty, and Souvenir Stores","453220",44.915817,-93.284005,Minneapolis,MN
sg:15701ccb738e47948ab934369b738f99,Baseline Tennis Center,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"713940",44.978994,-93.230047,Minneapolis,MN
sg:4b33ea0a4b40480c9d08caf6042d17be,The Northern Lights Tea Co,,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores","445310",44.975935,-93.274684,Minneapolis,MN
sg:f67652609f6c4a59bb6c6a83f08ff0f0,Waite Park Wesleyan Church,,Religious Organizations,Religious Organizations,"813110",45.027414,-93.238125,Minneapolis,MN
sg:240b67bc62d84ae98a7527c7598950ae,H&R Block,H&R Block,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",Tax Preparation Services,"541213",44.974046,-93.271235,Minneapolis,MN
sg:cdc6bbf745e24bf9a72f8d128e1b315c,McKinney Roe,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.976956,-93.261974,Minneapolis,MN
sg:e2575f91b769491881818e2b61b3a05a,Softcrylic,,Electronics and Appliance Stores,Electronics Stores,"443142",44.988468,-93.27733,Minneapolis,MN
sg:eea0b25fde2f40c08b3e3380d146db58,My Huong Kitchen,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.953073,-93.278338,Minneapolis,MN
sg:f74226d18d24439ea8c5d13eb681fa39,Minneapolis Dentistry Company,,Offices of Dentists,Offices of Dentists,"621210",44.948788,-93.289642,Minneapolis,MN
sg:2129b993d8cd4896acc4cffc1abe3e32,Centre Village Self Park Garage,,Other Personal Services,Parking Lots and Garages,"812930",44.97349,-93.266453,Minneapolis,MN
sg:4691dbd8c939401598cc2ba3e81dfd36,Holiday Station,Holiday Station,Gasoline Stations,Gasoline Stations with Convenience Stores,"447110",44.995735,-93.281056,Minneapolis,MN
sg:60c34c499bae4db5b2d8f87140f870b8,Art Materials,,Other Miscellaneous Store Retailers,All Other Miscellaneous Store Retailers (except Tobacco Stores),"453998",44.952925,-93.288445,Minneapolis,MN
sg:65a8941fd5e24e69acdcb3d8fd77ece2,Cityview Community,,Elementary and Secondary Schools,Elementary and Secondary Schools,"611110",45.016101,-93.284216,Minneapolis,MN
sg:73b0044514a04da58efa20d1cb99b843,Tacos el Kevin,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.93434,-93.266996,Minneapolis,MN
sg:946180f2842540668c725e2a25e31a6d,Bassett'S Creek Park,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,"712190",44.978119,-93.306727,Minneapolis,MN
sg:c35c1df59b2d45daa1c9a137bbed9d68,Mastery School,,Elementary and Secondary Schools,Elementary and Secondary Schools,"611110",44.984983,-93.297718,Minneapolis,MN
sg:0ff6d5e9427146acbbd1a44e6a92d4aa,Brighter Minds Music,,"Sporting Goods, Hobby, and Musical Instrument Stores",Musical Instrument and Supplies Stores,"451140",44.912288,-93.218675,Minneapolis,MN
sg:1aacd3bed6ab4259a852957d5b3f21d0,Valvoline,Valvoline,Automotive Repair and Maintenance,All Other Automotive Repair and Maintenance,"811198",44.897606,-93.28877,Minneapolis,MN
sg:26180e5b680041caae503d08718c6b8e,Evangelical Lutheran Church In America Synod Elca,,Religious Organizations,Religious Organizations,"813110",44.963028,-93.280404,Minneapolis,MN
sg:381cb187e7d54b4d9bd4dd8db4735d89,Caribou Coffee,Caribou Coffee,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,"722515",44.975942,-93.270628,Minneapolis,MN
sg:49a828143e674f3c8a38d6e5b53e10fb,HAUS Salon,,Personal Care Services,Beauty Salons,"812112",44.925316,-93.278191,Minneapolis,MN
sg:5570612d0b2f4ca1bb676d63c4c50304,Misfit Coffee,,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,"722515",44.978046,-93.255223,Minneapolis,MN
sg:fdcdfdc7c86c431e88d7f58b3d3d91c1,The Cajun House,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.972273,-93.22014,Minneapolis,MN
sg:9ac624265b284c7b96f0eef84c3bca8a,Borough,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.988809,-93.277825,Minneapolis,MN
sg:3d6896891e4b4382adab8b3c379887ae,The Gardner School,The Gardner School,Child Day Care Services,Child Day Care Services,"624410",44.976146,-93.274542,Minneapolis,MN
sg:15860c0cc9e54282968400425ce734dc,Randstad,Randstad,Employment Services,Employment Placement Agencies,"561311",44.976267,-93.271842,Minneapolis,MN
sg:446cc5a6c0e740b5b35ebfccf6078c92,Popeyes Louisiana Kitchen,Popeyes Louisiana Kitchen,Restaurants and Other Eating Places,Limited-Service Restaurants,"722513",44.998975,-93.297459,Minneapolis,MN
sg:9728087efbca4d248d1a76545df4c6cf,Presence,,"Office Supplies, Stationery, and Gift Stores","Gift, Novelty, and Souvenir Stores","453220",44.977317,-93.271265,Minneapolis,MN
sg:87c38bd09b6c430eaac574b2af722d49,Candyland,,Specialty Food Stores,Confectionery and Nut Stores,"445292",44.976278,-93.274182,Minneapolis,MN
sg:d7a428cf5bfd4d4eab1eda253ae7a531,Rose Shop,,Florists,Florists,"453110",45.008028,-93.236734,Minneapolis,MN
sg:e1b3e5d480564b2995a591c07223b640,He Is Risen Church of God In Christ,,Religious Organizations,Religious Organizations,"813110",44.994972,-93.310369,Minneapolis,MN
sg:72460e068e4247e2a94e27ecc8fb5f34,Popol Vuh,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",45.002717,-93.251567,Minneapolis,MN
sg:0a517fc579e54fbc96a6b2969f35b558,Pet Central Animal Hospital,,"Other Professional, Scientific, and Technical Services",Veterinary Services,"541940",45.017166,-93.24778,Minneapolis,MN
sg:8f92462c921f42c6a1b82b12a849e1b0,Jimmy's Market,,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"445110",44.990289,-93.295311,Minneapolis,MN
sg:4db34a036342466c988155f0c40abfe5,Top Shelf,,Clothing Stores,Family Clothing Stores,"448140",44.946817,-93.28854,Minneapolis,MN
sg:758eb073841345b1be32894883783af5,Fhima's,,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"445110",44.978164,-93.273649,Minneapolis,MN
sg:d7431ab09d9745829a3dca19b95fd537,Guthrie Theater,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),"512131",44.978246,-93.255678,Minneapolis,MN
sg:ef582c8a068846f1bda17153e893b33b,Historic Crane Building,,"Sporting Goods, Hobby, and Musical Instrument Stores",Sporting Goods Stores,"451110",44.98262,-93.275638,Minneapolis,MN
sg:2024803dceaf4c1ab27d25e4327960ac,Los Gallos 7,,Nondepository Credit Intermediation,Consumer Lending,"522291",44.936088,-93.277642,Minneapolis,MN
sg:160ea590af9545ac803c569eb3aaae66,Perra Joseph H MD,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"621111",44.95536,-93.260913,Minneapolis,MN
sg:38d083edad054258bea64186e58609ee,Longfellow House,,"Museums, Historical Sites, and Similar Institutions",Historical Sites,"712120",44.916004,-93.212074,Minneapolis,MN
sg:5b5e09df6c474e03862b9422cce3f9b8,Travail Minneapolis Residency,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.963277,-93.291344,Minneapolis,MN
sg:7a2b62ce124147f0945b5f942fb5154f,Comic Book College,,Book Stores and News Dealers,Book Stores,"451211",44.918575,-93.278355,Minneapolis,MN
sg:0b7657789f3c4f4db4bdd3039fc8a6a9,The Loft Literary Center,,"Colleges, Universities, and Professional Schools","Colleges, Universities, and Professional Schools","611310",44.975398,-93.254166,Minneapolis,MN
sg:fd2f8f4528274168ba8af1f8722481bf,Laux Chad,,Offices of Other Health Practitioners,Offices of Chiropractors,"621310",44.97598,-93.274521,Minneapolis,MN
sg:2c5c729553e74a4c9df9060d4376db1d,The Bodyworker,,Personal Care Services,Other Personal Care Services,"812199",44.987827,-93.257523,Minneapolis,MN
sg:5affed7d3f2346e0b829198b62e9ac85,Oishii Poke,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.980705,-93.235273,Minneapolis,MN
sg:a0c06e25e48642c495ea0cd444a759a1,Voa School,,Child Day Care Services,Child Day Care Services,"624410",44.949122,-93.292144,Minneapolis,MN
sg:a164cc2003c94e94a97ee1eb089f1bb3,Aurora Middle School,,Elementary and Secondary Schools,Elementary and Secondary Schools,"611110",44.954789,-93.241026,Minneapolis,MN
sg:c315a57fb76d43978e86d823c555677c,The UPS Store,The UPS Store,Couriers and Express Delivery Services,Couriers and Express Delivery Services,"492110",44.969428,-93.273035,Minneapolis,MN
sg:e33bab0d06b24947969921e60dc92334,Broders Cucina Italiana,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.912557,-93.309145,Minneapolis,MN
sg:e71c2a20b6524d479590a17279dd69c2,Primary Design Resource,,"Office Supplies, Stationery, and Gift Stores",Office Supplies and Stationery Stores,"453210",44.985017,-93.270294,Minneapolis,MN
sg:10fb3fe9ebb943f083b934b83a009f8d,Doris A Read PHD,,Offices of Other Health Practitioners,Offices of Mental Health Practitioners (except Physicians),"621330",44.968072,-93.28589,Minneapolis,MN
sg:c1bf35b48f254710b1bc22e84175d7a6,Luna Massage and Wellness,,Personal Care Services,Other Personal Care Services,"812199",44.949338,-93.291012,Minneapolis,MN
sg:21e2ef2edd574dd0acc5219529230480,Great Clips,Great Clips,Personal Care Services,Beauty Salons,"812112",44.948609,-93.299294,Minneapolis,MN
sg:4da632a1c5d745bda120db20d2801e86,Kaiseki Furukawa,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.984671,-93.267484,Minneapolis,MN
sg:c0eab6a849da4d88ac210f1d454046a5,The Saloon,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.976822,-93.277033,Minneapolis,MN
sg:435fd0e9e833444baec88ea25b5f9ccf,Caribou Coffee,Caribou Coffee,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,"722515",44.977061,-93.267711,Minneapolis,MN
sg:561dfa5d95d34333aa92901fbb53ae1a,David's Auto Repair,,Automotive Repair and Maintenance,General Automotive Repair,"811111",44.930264,-93.25285,Minneapolis,MN
sg:8a471b78c3e74c60863684c8ac50dad1,DoubleTree by Hilton,DoubleTree by Hilton,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,"721110",44.970934,-93.222399,Minneapolis,MN
sg:26dbf121a8f0437cb0c3525e55e59ac6,National Food Safety Training Institute,,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"445110",44.975004,-93.273354,Minneapolis,MN
sg:3767803bbe424bdd8c7db16f8dc59331,Van's Service Auto Repair,,Automotive Repair and Maintenance,General Automotive Repair,"811111",44.922824,-93.325182,Minneapolis,MN
sg:3810757d9364425ba5433b4c7ad7878b,Qdoba Mexican Grill,Qdoba Mexican Grill,Restaurants and Other Eating Places,Limited-Service Restaurants,"722513",44.974341,-93.274822,Minneapolis,MN
sg:b6ac196e0fb6446883ad3c4a4d778079,Washburn Park Water Tower,,"Museums, Historical Sites, and Similar Institutions",Historical Sites,"712120",44.910751,-93.28427,Minneapolis,MN
sg:c496b6d54b06402390da493cdf88da6a,Wells Fargo,Wells Fargo,Depository Credit Intermediation,Commercial Banking,"522110",44.947018,-93.278427,Minneapolis,MN
sg:3d06ecf2acd74e95939ddfcfa35dcfe4,AMP Chiropractic,,Offices of Other Health Practitioners,Offices of Chiropractors,"621310",44.989432,-93.278576,Minneapolis,MN
sg:4773bd60e2f142478ce8790093ba3abc,Art District Chiropractic LLC,,Offices of Other Health Practitioners,Offices of Chiropractors,"621310",45.000611,-93.26564,Minneapolis,MN
sg:659f794a87644a9da0ac0317550672c9,Fairview Accent Modification,,Offices of Other Health Practitioners,"Offices of Physical, Occupational and Speech Therapists, and Audiologists","621340",44.967255,-93.238175,Minneapolis,MN
sg:5f50c43274f34a79a8454f26494c8f5d,St Anthony Park,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,"712190",44.993761,-93.254985,Minneapolis,MN
sg:ca0d850eaa0948aea036070be6a0353b,Ruth's Chris Steak House,Ruth's Chris Steak House,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.973112,-93.27226,Minneapolis,MN
sg:0fc368b9c3e54633adde21126e0489fd,Bancroft Elementary,,Elementary and Secondary Schools,Elementary and Secondary Schools,"611110",44.933699,-93.255832,Minneapolis,MN
sg:17fce619825940f49e940669169ceb9b,Top Stitch Auto Upholstery,,Other Motor Vehicle Dealers,Boat Dealers,"441222",44.935732,-93.227453,Minneapolis,MN
sg:235984d9493f43e38991150cc11c753a,Zieske Larry A MD MD,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"621111",44.960357,-93.26448,Minneapolis,MN
sg:256a78a72b6e405cafe5204984e7ea21,Office Depot,Office Depot,"Office Supplies, Stationery, and Gift Stores",Office Supplies and Stationery Stores,"453210",44.948025,-93.277054,Minneapolis,MN
sg:582dce7e0710414cb8dd69eb289a8cc3,Reed Sweatt Tennis Center,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"713940",44.930181,-93.276037,Minneapolis,MN
sg:5e5478ce25c64cadb979d0df6c7db483,Panaderia El Rey,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.947037,-93.277189,Minneapolis,MN
sg:a5b7fd2244bc4bb9ba57eb7b671907cd,Minnesota Dental Association,,Offices of Dentists,Offices of Dentists,"621210",45.002948,-93.211281,Minneapolis,MN
sg:ced7d1235ac2497f96067445765d6cd1,TCF Bank,TCF Bank,Depository Credit Intermediation,Commercial Banking,"522110",44.951203,-93.23615,Minneapolis,MN
sg:f2cc7b00e5754e608a572baa45b40809,University of Minnesota Health Nurse Practitioners Clinic,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"621111",44.975979,-93.257224,Minneapolis,MN
sg:092d2a0229f04bf9b6e70e4a66e85c31,Victory Park,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,"712190",45.035995,-93.314695,Minneapolis,MN
sg:b510cd2dad3746ce8504e8b804c31f00,Minneapolis Park and Recreation Board,,"Executive, Legislative, and Other General Government Support",Other General Government Support,"921190",45.000848,-93.277938,Minneapolis,MN
sg:fbc90f00d009465e9a2e0ab0fe035b35,Aalim School of Dance,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"713940",44.934386,-93.283391,Minneapolis,MN
sg:1510a13ff9de4f9c877fb23aab0dd214,Himalayan Restaurant,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.948626,-93.229428,Minneapolis,MN
sg:380aa872b1f34c5bb9a69761c53e3bec,Dunn Bros Coffee,Dunn Bros Coffee,Restaurants and Other Eating Places,Limited-Service Restaurants,"722513",44.978502,-93.239549,Minneapolis,MN
sg:e33cee01608a47e495d8decfd16b41b1,Vikse Designs,,"Jewelry, Luggage, and Leather Goods Stores",Jewelry Stores,"448310",45.003534,-93.250086,Minneapolis,MN
sg:314db98094ab483abdf4366cda7a325f,Jinx Tea,,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,"722515",44.921249,-93.328611,Minneapolis,MN
sg:34f4069028a34c2fb7a3041d59aca57e,Minneapolis Training Studio,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"713940",44.986635,-93.2784,Minneapolis,MN
sg:36d8a754b62e46068689ab9f330cd3a1,Dunn Bros Coffee,Dunn Bros Coffee,Restaurants and Other Eating Places,Limited-Service Restaurants,"722513",44.967564,-93.283916,Minneapolis,MN
sg:3a29b46575644b259cbee121e641b9d7,The Workshop Mpls,,"Sporting Goods, Hobby, and Musical Instrument Stores","Sewing, Needlework, and Piece Goods Stores","451130",44.912231,-93.223116,Minneapolis,MN
sg:7cb3e895dfa242aab943233263d53d93,Norwest Equity Partners,,Other Financial Investment Activities,Investment Advice,"523930",44.97601,-93.272472,Minneapolis,MN
sg:a1ab23b186fc42ac839678b13b99b0d9,Bosch Service,Bosch Service,Automotive Repair and Maintenance,Other Automotive Mechanical and Electrical Repair and Maintenance,"811118",44.939726,-93.230394,Minneapolis,MN
sg:a65303b4c93141eeb58fbf5724fef7e0,Weisman Art Museum,,"Museums, Historical Sites, and Similar Institutions",Museums,"712110",44.973071,-93.237129,Minneapolis,MN
sg:b53b471a15be472bbe264c077f7bc5c3,Peoples Organic,,Bakeries and Tortilla Manufacturing,Retail Bakeries,"311811",44.948062,-93.298105,Minneapolis,MN
sg:056dfb78acc34caeaba8aa1eefe156e6,Bank of America,Bank of America,Depository Credit Intermediation,Commercial Banking,"522110",44.953484,-93.298051,Minneapolis,MN
sg:bc39b36487894b6ebb4b40e64f1663bf,T-Mobile,T-Mobile,Wired and Wireless Telecommunications Carriers,Wireless Telecommunications Carriers (except Satellite),"517312",44.948552,-93.262471,Minneapolis,MN
sg:15a2c7d3c46d406eb0e0969ef1f184b7,East Phillips Park,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,"712190",44.960334,-93.248779,Minneapolis,MN
sg:343c3b46fe6c444595e238d86402ea1b,Jessie's Auto Body,,Automotive Repair and Maintenance,"Automotive Body, Paint, and Interior Repair and Maintenance","811121",45.020621,-93.237629,Minneapolis,MN
sg:57034ae295404f3bb8b660961647bae6,Downtown Intimates,,Other Miscellaneous Store Retailers,All Other Miscellaneous Store Retailers (except Tobacco Stores),"453998",44.981817,-93.272019,Minneapolis,MN
sg:d0782544684041b98d48c7ecda744643,ie Italian Eatery,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.917201,-93.247759,Minneapolis,MN
sg:3e72f0b1878b47babe28ec44ff7e4e38,Sisyphus Brewing,,Beverage Manufacturing,Breweries,"312120",44.97324,-93.288917,Minneapolis,MN
sg:61a3ffa7d06e423bb4d145ec3756a5cd,Parc,,,,,44.988141,-93.25536,Minneapolis,MN
sg:86dfabbcf5044c5c988755558cad09fe,Northwestern Mutual,Northwestern Mutual,"Agencies, Brokerages, and Other Insurance Related Activities",Insurance Agencies and Brokerages,"524210",44.97623,-93.268601,Minneapolis,MN
sg:a5d45ad3cf514745bb35232ef5a6711c,The Minikahda Club,,Other Amusement and Recreation Industries,Golf Courses and Country Clubs,"713910",44.93771,-93.325808,Minneapolis,MN
sg:b439d6c52f4e4f11ad140c932c09f717,The Sonder Shaker,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.987227,-93.25807,Minneapolis,MN
sg:2e055a74798d4cde875cd43be0d763bb,All Hair Cuts & Styling,,Personal Care Services,Beauty Salons,"812112",44.939733,-93.227532,Minneapolis,MN
sg:96cbc8978b024fa0a54fee7f067506a4,Richard E Golden MD,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"621111",44.950958,-93.263024,Minneapolis,MN
sg:2e44e9924caa407ca7de5a561caad677,Acme Comedy,,,,,44.989822,-93.275021,Minneapolis,MN
sg:3d9fc33e7dae44918499359c602d4800,The Meditation Center,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"713940",44.995413,-93.26104,Minneapolis,MN
sg:5b8eaed301c849cd92ad26e98cc65e9e,Crosstown Counseling Plc,,Offices of Other Health Practitioners,Offices of Mental Health Practitioners (except Physicians),"621330",44.931326,-93.222196,Minneapolis,MN
sg:671c509b97034a6c9e1b5862fd681cf7,Two Sisters Franklin Terrace Cafe,,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,"722515",44.963023,-93.280428,Minneapolis,MN
sg:88b4e201f8d246e7a58a03218f65e06e,Visionworks,Visionworks,Offices of Other Health Practitioners,Offices of Optometrists,"621320",44.975489,-93.27104,Minneapolis,MN
sg:b57199036ffe4275b936323444260c2d,Betty Danger's Country Club,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",45.0134,-93.271306,Minneapolis,MN
sg:a60a4e3c167e48e3b93cc5b08c7afd78,Sustainable Nine Design Build,,Services to Buildings and Dwellings,Carpet and Upholstery Cleaning Services,"561740",44.922968,-93.324614,Minneapolis,MN
sg:17ba9f18b7b94b869cd53895948acd3d,Minnesota International Center,,"Executive, Legislative, and Other General Government Support",Other General Government Support,"921190",44.969822,-93.228161,Minneapolis,MN
sg:40107decbdaf44e29289482cdaad8c43,Jolliet House,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.976243,-93.271457,Minneapolis,MN
sg:9543504c8f564b79a31fa7a5209b1658,Edward Jones,Edward Jones,Other Financial Investment Activities,Miscellaneous Financial Investment Activities,"523999",44.915788,-93.278251,Minneapolis,MN
